run_label,pair_seed,pair_role,pair_role_label,task_key,task_name,mem_distribution_family,checkpoint,checkpoint_name,hidden_tau_syn_ms,hidden_tau_mem_geom_mean_ms,final_test_acc,final_test_loss,label,subset_size,sampled_subsets,sampled_pairs_mean,subset_pair_M_mean,subset_pair_M_std,subset_pair_W_mean,subset_pair_W_std,subset_pair_TDMI_mean,valid_pair_count,error_pair_count,delay_steps,delay_ms
seeded_run_1,202,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_het_lognormal.pt,2class_seed202_het_lognormal.pt,10.0,29.30836270998413,0.8454063604240283,0.420902494341135,seeded_runs_discrete_observed_full,2,6,1.0,0.019284440574287087,0.03211807191270887,0.2082456752505617,0.20297976293435,0.2275301158248488,1,0,4,16.0
seeded_run_1,202,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_het_lognormal.pt,2class_seed202_het_lognormal.pt,10.0,29.30836270998413,0.8454063604240283,0.420902494341135,seeded_runs_discrete_observed_full,4,6,4.0,0.013441308263326892,0.007962834555233689,0.3496658060492485,0.1010242113220199,0.3631071143125754,4,0,4,16.0
seeded_run_1,202,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_het_lognormal.pt,2class_seed202_het_lognormal.pt,10.0,29.30836270998413,0.8454063604240283,0.420902494341135,seeded_runs_discrete_observed_full,8,6,4.0,0.01267865170646853,0.010714624753424586,0.2983720180968468,0.11533437518481274,0.3110506698033153,4,0,4,16.0
seeded_run_1,202,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_het_lognormal.pt,2class_seed202_het_lognormal.pt,10.0,29.30836270998413,0.8454063604240283,0.420902494341135,seeded_runs_discrete_observed_full,16,6,4.0,0.012946469858101037,0.010838773858442742,0.3563006875847543,0.12742021750485935,0.36924715744285536,4,0,4,16.0
seeded_run_1,202,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_het_lognormal.pt,2class_seed202_het_lognormal.pt,10.0,29.30836270998413,0.8454063604240283,0.420902494341135,seeded_runs_discrete_observed_full,32,1,4.0,0.001289871284350097,,0.15317900270218943,,0.15446887398653952,4,0,4,16.0
seeded_run_1,202,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_hom_geommean_lognormal.pt,2class_seed202_hom_geommean_lognormal.pt,10.0,29.30836270998413,0.7795936395759717,0.5102607198059559,seeded_runs_discrete_observed_full,2,6,1.0,0.007262421078949235,0.009022602648648377,0.13769902273080736,0.1034769806842149,0.1449614438097566,1,0,4,16.0
seeded_run_1,202,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_hom_geommean_lognormal.pt,2class_seed202_hom_geommean_lognormal.pt,10.0,29.30836270998413,0.7795936395759717,0.5102607198059559,seeded_runs_discrete_observed_full,4,6,4.0,0.00945563518743896,0.016359350353078544,0.11907346688295052,0.12230057715928536,0.12852910207038948,4,0,4,16.0
seeded_run_1,202,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_hom_geommean_lognormal.pt,2class_seed202_hom_geommean_lognormal.pt,10.0,29.30836270998413,0.7795936395759717,0.5102607198059559,seeded_runs_discrete_observed_full,8,6,4.0,0.00489150821774203,0.006845805785059789,0.08099912197222507,0.061602752698241135,0.08589063018996708,4,0,4,16.0
seeded_run_1,202,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_hom_geommean_lognormal.pt,2class_seed202_hom_geommean_lognormal.pt,10.0,29.30836270998413,0.7795936395759717,0.5102607198059559,seeded_runs_discrete_observed_full,16,6,4.0,0.010648172814145339,0.007547812108596123,0.12005044872351162,0.08806423713904586,0.13069862153765696,4,0,4,16.0
seeded_run_1,202,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed202_hom_geommean_lognormal.pt,2class_seed202_hom_geommean_lognormal.pt,10.0,29.30836270998413,0.7795936395759717,0.5102607198059559,seeded_runs_discrete_observed_full,32,1,4.0,0.0049076627878252635,,0.14357781043737888,,0.14848547322520414,4,0,4,16.0
seeded_run_1,210,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_het_lognormal.pt,2class_seed210_het_lognormal.pt,10.0,22.405558223987068,0.8012367491166078,0.4784894175827503,seeded_runs_discrete_observed_full,2,6,1.0,0.01631778640561012,0.01894195989029414,0.18229943805844626,0.16460905541739812,0.19861722446405639,1,0,4,16.0
seeded_run_1,210,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_het_lognormal.pt,2class_seed210_het_lognormal.pt,10.0,22.405558223987068,0.8012367491166078,0.4784894175827503,seeded_runs_discrete_observed_full,4,6,4.0,0.006343933764574104,0.007665103147894159,0.20512787229350882,0.1414305542489139,0.2114718060580829,4,0,4,16.0
