pair_seed,subset_size,subset_pair_M_mean_heterogeneous_sampled,subset_pair_M_mean_homogeneous_anchor,subset_pair_W_mean_heterogeneous_sampled,subset_pair_W_mean_homogeneous_anchor,hetero_minus_hom_subset_pair_M_mean,hetero_minus_hom_subset_pair_W_mean
101,2,0.0011334425192346398,0.0012539446139980075,0.18325870656456092,0.17590371495674498,-0.0001205020947633677,0.007354991607815942
101,4,0.00014318702063114636,2.1817072381456902e-05,0.0696642966122896,0.021814799846204422,0.00012136994824968946,0.04784949676608517
101,8,0.007613467854338587,0.000991499952076194,0.2846196896609305,0.011422290784389397,0.006621967902262394,0.2731973988765411
101,16,0.021983306652454914,0.011478158162349046,0.16813671913099779,0.11477274617645043,0.010505148490105868,0.05336397295454735
101,32,0.03582327294312912,-6.467903598631845e-07,0.21826221299580872,0.1118106731739299,0.03582391973348898,0.10645153982187883
